domainID	geneID	domainNb	pdb_id	score	method
13060	530153	2	1e6vA	7.29	orfeus
13061	530153	1	1e6vA	7.29	orfeus
13062	530156	2	1iaxA_	122	pdbblast
13063	530156	1	1iaxA_	122	pdbblast
13064	530161	3	1qgkA	9.74	orfeus
13065	530161	2	1qgkA	9.74	orfeus
13066	530161	4	1qgkA	9.74	orfeus
13067	530161	1	1qgkA	9.74	orfeus
13068	530170	6	na	1.16998	msa
13069	530170	3	1eulA_	1023.9794	pdbblast
13070	530170	2	1eulA_	1023.9794	pdbblast
13071	530170	4	1eulA_	1023.9794	pdbblast
13072	530170	1	na	1.245944	msa
13073	530170	5	1eulA_	1023.9794	pdbblast
13074	530176	6	1d9xA_	5.69897	pdbblast
13075	530176	11	na	0	artificial
13076	530176	3	na	4.418997	msa
13077	530176	7	na	0	artificial
13078	530176	9	na	0	artificial
13079	530176	2	na	0	artificial
13080	530176	8	na	72.257996	msa
13081	530176	4	1hv8A_	86.69897	pdbblast
13082	530176	1	na	1.019994	msa
13083	530176	10	1jj2X_	3.154902	pdbblast
13084	530176	5	1hv8A_	86.69897	pdbblast
13085	530182	1	1dtwA_	407.154902	pdbblast
13086	529995	1	1bxkB_	68.69897	pdbblast
13087	529997	3	1egaA_	41.69897	pdbblast
13088	529997	2	3ranA_	5	pdbblast
13089	529997	1	na	0	artificial
13090	529999	6	2bnh__	13.39794	pdbblast
13091	529999	3	2bnh__	13.39794	pdbblast
13092	529999	2	2bnh__	13.39794	pdbblast
13093	529999	4	2bnh__	13.39794	pdbblast
13094	529999	1	1lplA	14.5	orfeus
13095	529999	5	2bnh__	13.39794	pdbblast
13096	530015	3	1hz4A	10.38	orfeus
13097	530015	2	1hz4A	10.38	orfeus
13098	530015	4	na	0	artificial
13099	530015	1	na	1.024992	msa
13100	530022	3	na	3.104994	msa
13101	530022	2	1bbo__	5	pdbblast
13102	530022	4	na	0	artificial
13103	530022	1	1lu6A_	130.522879	pdbblast
13104	532532	6	1l8mA	11.01	orfeus
13105	532532	3	1l8mA	11.01	orfeus
13106	532532	7	1rrpB_	134.190949	pdbblast
13107	532532	2	1m2vB	14	orfeus
13108	532532	4	1l8mA	11.01	orfeus
13109	532532	1	na	0	artificial
13110	532532	5	1l8mA	11.01	orfeus
13111	532533	3	1hu3A_	43	pdbblast
13112	532533	2	1hu3A_	43	pdbblast
13113	532533	4	na	1.021948	msa
13114	532533	1	na	38.272997	msa
13115	532533	5	na	0	artificial
13116	532550	3	1jv2B	12.48	orfeus
13117	532550	2	1jv2B	12.48	orfeus
13118	532550	4	na	0	artificial
13119	532550	1	na	0	artificial
13120	532581	6	1gxlA	7.56	orfeus
13121	532581	11	1e69A_	55.30103	pdbblast
13122	532581	3	1i84S_	17.09691	pdbblast
13123	532581	7	2tmaA_	9.522879	pdbblast
13124	532581	9	2tmaA_	9.522879	pdbblast
13125	532581	2	1f2tA_	43.201249	pdbblast
13126	532581	8	2tmaA_	9.522879	pdbblast
13127	532581	4	1gxlA	7.56	orfeus
13128	532581	1	na	0	artificial
13129	532581	10	2tmaA_	9.522879	pdbblast
13130	532581	5	1gxlA	7.56	orfeus
13131	532579	3	1b3uA	2.1	pcons
13132	532579	2	1b3uA	2.1	pcons
13133	532579	4	1b3uA	2.1	pcons
13134	532579	1	1b3uA	2.1	pcons
13135	532579	5	na	0	artificial
13136	532578	3	1aua__	127.9897	pdbblast
13137	532578	2	1aua__	127.9897	pdbblast
13138	532578	1	na	0	artificial
13139	532596	6	1n1bA	7.51	orfeus
13140	532596	3	1fuuA_	96.522879	pdbblast
13141	532596	2	na	0	artificial
13142	532596	4	1c4oA_	7	pdbblast
13143	532596	1	na	1.118936	msa
13144	532596	5	na	0	artificial
13145	530912	2	1hv9A	11.57	orfeus
13146	530912	1	na	0	artificial
13147	530924	6	na	4.167997	msa
13148	530924	3	2up1A_	43.154902	pdbblast
13149	530924	2	1cvjA_	45.154902	pdbblast
13150	530924	4	2up1A_	43.154902	pdbblast
13151	530924	1	na	1.243997	msa
13152	530924	5	1deqA_	3.30103	pdbblast
13153	530930	6	na	19.377997	msa
13154	530930	3	na	3.083968	msa
13155	530930	7	na	0	artificial
13156	530930	2	na	0	artificial
13157	530930	4	1f59A_	46	pdbblast
13158	530930	1	na	1.005972	msa
13159	530930	5	na	0	artificial
13160	531135	2	1ebdA_	75.39794	pdbblast
13161	531135	1	1ebdA_	75.39794	pdbblast
13162	530921	3	1gy9A_	53.522879	pdbblast
13163	530921	2	1gy9A_	53.522879	pdbblast
13164	530921	1	na	0	artificial
13165	531676	2	1cunA	1.55	pcons
13166	531676	1	1cunA	1.55	pcons
13167	532608	3	1qfxA	8.82	orfeus
13168	532608	2	2dln__	41.522879	pdbblast
13169	532608	4	1qfxA	8.82	orfeus
13170	532608	1	na	0	artificial
13171	532608	5	na	0	artificial
13172	529436	6	1eulA_	1000	pdbblast
13173	529436	3	1eulA_	1000	pdbblast
13174	529436	7	na	0	artificial
13175	529436	2	na	3.188982	msa
13176	529436	4	1eulA_	1000	pdbblast
13177	529436	1	na	0	artificial
13178	529436	5	1eulA_	1000	pdbblast
13179	529439	6	2gliA_	17.69897	pdbblast
13180	529439	3	PF02373	50.327902	pfam
13181	529439	7	1a1iA_	89.24799	pdbblast
13182	529439	9	2drpA_	2.69897	pdbblast
13183	529439	2	na	0	artificial
13184	529439	8	na	13.281994	msa
13185	529439	4	na	19.514997	msa
13186	529439	1	PF02375	28.508638	pfam
13187	529439	10	2adr__	78.30103	pdbblast
13188	529439	5	na	0	artificial
13189	529440	6	1e3mA_	1615.228787	pdbblast
13190	529440	3	1e3mA_	1615.228787	pdbblast
13191	529440	7	1e3mA_	1615.228787	pdbblast
13192	529440	2	1k83A	8.11	orfeus
13193	529440	8	na	0	artificial
13194	529440	4	1e3mA_	1615.228787	pdbblast
13195	529440	1	1ldvA	10.28	orfeus
13196	529440	5	1e3mA_	1615.228787	pdbblast
13197	533476	1	1qfsA_	36.522879	pdbblast
13198	533472	3	1in9A_	15.39794	pdbblast
13199	533472	2	PF00800	10.677781	pfam
13200	533472	1	1ecmA_	3.30103	pdbblast
13201	533469	6	1fchA_	38.221849	pdbblast
13202	533469	3	1b89A_	5	pdbblast
13203	533469	7	1fchA_	38.221849	pdbblast
13204	533469	2	na	1.634996	msa
13205	533469	4	1fchA_	38.221849	pdbblast
13206	533469	1	na	0	artificial
13207	533469	5	1fchA_	38.221849	pdbblast
13208	533465	2	1k83A	14.39	orfeus
13209	533465	1	1l8mA	9.38	orfeus
13210	533640	3	1kskA_	39.154902	pdbblast
13211	533640	2	1kskA_	39.154902	pdbblast
13212	533640	4	na	0	artificial
13213	533640	1	1fjgD_	3.221849	pdbblast
13214	533640	5	1jtkA	11.14	orfeus
13215	529513	2	1bgxT	7.53	orfeus
13216	529513	1	1bgxT	7.53	orfeus
13217	533012	3	1i84S_	40.69897	pdbblast
13218	533012	2	1fkmA_	30.045757	pdbblast
13219	533012	1	1llwA	7.35	orfeus
13220	529362	1	1serA_	556.502279	pdbblast
13221	529365	6	na	1.008939	msa
13222	529365	3	1hciA	8.47	orfeus
13223	529365	2	3btaA	7.08	orfeus
13224	529365	4	1hciA	8.47	orfeus
13225	529365	1	3btaA	7.08	orfeus
13226	529365	5	1hciA	8.47	orfeus
13227	532181	1	1ja5A_	33.30103	pdbblast
13228	532180	3	1n1bA	8.29	orfeus
13229	532180	2	na	0	artificial
13230	532180	4	1n1bA	8.29	orfeus
13231	532180	1	1pyiA_	14.522879	pdbblast
13232	532180	5	na	0	artificial
13233	532179	1	1j4nA_	177.917458	pdbblast
13234	530719	1	1bkdS	7.49	orfeus
13235	529089	3	1l8mA	11.93	orfeus
13236	529089	2	1l8mA	11.93	orfeus
13237	529089	4	1l8mA	11.93	orfeus
13238	529089	1	na	0	artificial
13239	529089	5	1l8mA	11.93	orfeus
13240	529345	3	1ldjA	9.18	orfeus
13241	529345	2	1ldjA	9.18	orfeus
13242	529345	4	na	0	artificial
13243	529345	1	na	0	artificial
13244	529348	3	1kvkA	14.1	orfeus
13245	529348	2	1kkhA_	62.218487	pdbblast
13246	529348	1	1kkhA_	62.218487	pdbblast
13247	532516	3	1i84S_	14.69897	pdbblast
13248	532516	2	1jchA_	2.69897	pdbblast
13249	532516	4	2tmaA_	7.522879	pdbblast
13250	532516	1	na	0	artificial
13251	532511	3	na	0	artificial
13252	532511	2	1jnyA_	3.154902	pdbblast
13253	532511	4	1e5wA_	11.69897	pdbblast
13254	532511	1	na	6.066995	msa
13255	532511	5	1dg3A_	4.09691	pdbblast
13256	532512	1	1b68A	8.32	orfeus
13257	532515	3	1d0eA_	3.69897	pdbblast
13258	532515	2	na	2.423994	msa
13259	532515	4	na	0	artificial
13260	532515	1	na	0	artificial
13261	532527	3	1jv2B	11.76	orfeus
13262	532527	2	1jv2B	11.76	orfeus
13263	532527	4	1jv2B	11.76	orfeus
13264	532527	1	na	0	artificial
13265	532527	5	1l8mA	13.27	orfeus
13266	532442	6	1e69A_	4.69897	pdbblast
13267	532442	3	1lshA	13.93	orfeus
13268	532442	7	1e69A_	4.69897	pdbblast
13269	532442	2	1lshA	13.93	orfeus
13270	532442	8	na	0	artificial
13271	532442	4	na	0	artificial
13272	532442	1	1lshA	13.93	orfeus
13273	532442	5	1g291_	105	pdbblast
13274	532436	1	2ffhA_	6.522879	pdbblast
13275	532440	6	1hv8A_	4.522879	pdbblast
13276	532440	3	na	2.253996	msa
13277	532440	7	na	0	artificial
13278	532440	2	PF00176	8.638272	pfam
13279	532440	4	na	0	artificial
13280	532440	1	na	1.193996	msa
13281	532440	5	PF00097	7.568636	pfam
13282	532447	1	1jchA_	2.221849	pdbblast
13283	533694	3	na	0	artificial
13284	533694	2	1qoyA	8.19	orfeus
13285	533694	1	na	0	artificial
13286	533692	3	1f5aA_	91	pdbblast
13287	533692	2	1f5aA_	91	pdbblast
13288	533692	1	na	0	artificial
13289	533691	1	1gqeA_	50.39794	pdbblast
13290	532632	1	1jr1A_	10149	pdbblast
13291	532641	3	1qgkA	1.67	pcons
13292	532641	2	1qgkA	1.67	pcons
13293	532641	4	1qgkA	1.67	pcons
13294	532641	1	1qgkA	1.67	pcons
13295	532643	3	1fnnA_	57.154902	pdbblast
13296	532643	2	na	0	artificial
13297	532643	4	1fnnA_	57.154902	pdbblast
13298	532643	1	1i84S_	2.522879	pdbblast
13299	532710	3	1cb7B	7.1	orfeus
13300	532710	2	PF00755	7.244125	pfam
13301	532710	4	1cb7B	7.1	orfeus
13302	532710	1	na	0	artificial
13303	532710	5	1cb7B	7.1	orfeus
13304	529190	2	1jceA	9.44	orfeus
13305	529190	1	na	0	artificial
13306	534156	1	1gw5M_	42.221849	pdbblast
13307	534155	3	na	2.243989	msa
13308	534155	2	1i84S_	77.69897	pdbblast
13309	534155	4	na	7.059996	msa
13310	534155	1	1i84S_	77.69897	pdbblast
13311	534155	5	na	0	artificial
13312	534152	3	1oy6A_	191.0103	pdbblast
13313	534152	2	1oy6A_	191.0103	pdbblast
13314	534152	4	na	0	artificial
13315	534152	1	na	1.041932	msa
13316	534152	5	na	53.554997	msa
13317	532992	2	1kapP_	23.522879	pdbblast
13318	532992	1	1kapP_	23.522879	pdbblast
13319	529397	3	na	0	artificial
13320	529397	2	1jl5A_	19.30103	pdbblast
13321	529397	1	1h6uA_	5.522879	pdbblast
13322	532650	3	1l8mA	10.47	orfeus
13323	532650	2	1l8mA	10.47	orfeus
13324	532650	4	1l8mA	10.47	orfeus
13325	532650	1	1l8mA	10.47	orfeus
13326	532650	5	1yat__	235.38764	pdbblast
13327	532812	3	1dg3A_	4.39794	pdbblast
13328	532812	2	1h6hA_	14.154902	pdbblast
13329	532812	4	1dg3A_	4.39794	pdbblast
13330	532812	1	na	0	artificial
13331	532814	2	na	0	artificial
13332	532814	1	1cjyA_	173.228787	pdbblast
13333	529572	3	na	1.01899	msa
13334	529572	2	na	0	artificial
13335	529572	4	1keoA	7.88	orfeus
13336	529572	1	1jv2B_	21.522879	pdbblast
13337	530485	3	1htyA	10.12	orfeus
13338	530485	2	1hwwA_	173.9794	pdbblast
13339	530485	4	na	1.029985	msa
13340	530485	1	na	0	artificial
13341	531510	6	na	1.005996	msa
13342	531510	3	1b3uA	2.7	pcons
13343	531510	7	na	2.009001	msa
13344	531510	2	1b3uA	2.7	pcons
13345	531510	4	1b3uA	2.7	pcons
13346	531510	1	1b3uA	2.7	pcons
13347	531510	5	na	0	artificial
13348	531192	6	na	4.234958	msa
13349	531192	3	na	1.358966	msa
13350	531192	7	na	0	artificial
13351	531192	2	na	0	artificial
13352	531192	4	na	0	artificial
13353	531192	1	1l2tA_	133.68867	pdbblast
13354	531192	5	1g291_	140.927757	pdbblast
13355	531395	3	na	0	artificial
13356	531395	2	1ypsA_	553.38764	pdbblast
13357	531395	1	1ypsA_	553.38764	pdbblast
13358	533072	2	na	0	artificial
13359	533072	1	1eemA_	24	pdbblast
13360	533027	3	6pfkA_	635.9897	pdbblast
13361	533027	2	6pfkA_	635.9897	pdbblast
13362	533027	4	1kzhA_	112.08661	pdbblast
13363	533027	1	na	0	artificial
13364	533027	5	1pfkA	12.5	orfeus
13365	533069	2	1ba3__	274.9794	pdbblast
13366	533069	1	1ba3__	274.9794	pdbblast
13367	529682	3	na	12.085997	msa
13368	529682	2	1vfyA_	53.69897	pdbblast
13369	529682	1	1dvpA	10.91	orfeus
13370	529454	3	1bwfY_	190.9897	pdbblast
13371	529454	2	1bwfY_	190.9897	pdbblast
13372	529454	4	na	0	artificial
13373	529454	1	1bwfY_	190.9897	pdbblast
13374	529456	2	1iaxA_	321.9691	pdbblast
13375	529456	1	1iaxA_	321.9691	pdbblast
13376	529464	3	1ja5A_	7.39794	pdbblast
13377	529464	2	na	3.705997	msa
13378	529464	4	1ja5A_	7.39794	pdbblast
13379	529464	1	na	0	artificial
13380	529464	5	1kplA_	3.30103	pdbblast
13381	529470	2	1cqzA_	49.09691	pdbblast
13382	529470	1	na	0	artificial
13383	529537	3	1jr3A_	8.522879	pdbblast
13384	529537	2	1e32A_	80.69897	pdbblast
13385	529537	1	1e32A_	80.69897	pdbblast
13386	529542	2	na	0	artificial
13387	529542	1	1iwpA	7	orfeus
13388	533245	3	na	4.303997	msa
13389	533245	2	1i84S_	54.38764	pdbblast
13390	533245	4	1ldvA	9.82	orfeus
13391	533245	1	1c1gA_	9.221849	pdbblast
13392	533245	5	na	0	artificial
13393	532876	3	3btaA	7.42	orfeus
13394	532876	2	3btaA	7.42	orfeus
13395	532876	1	na	0	artificial
13396	532879	3	1sw6A_	15.154902	pdbblast
13397	532879	2	1k1aA_	91.69897	pdbblast
13398	532879	4	na	6.272996	msa
13399	532879	1	1k1aA_	91.69897	pdbblast
13400	534606	3	1e32A_	480.0103	pdbblast
13401	534606	2	1e32A_	480.0103	pdbblast
13402	534606	4	na	0	artificial
13403	534606	1	na	3.600997	msa
13404	534612	3	1c1gA_	7.221849	pdbblast
13405	534612	2	na	0	artificial
13406	534612	4	1c1gA_	7.221849	pdbblast
13407	534612	1	2mysA_	30	pdbblast
13408	530801	3	1erjA_	136.9897	pdbblast
13409	530801	2	1gg2B_	90.927757	pdbblast
13410	530801	4	na	1.456995	msa
13411	530801	1	1k32A_	6.522879	pdbblast
13412	533219	3	1kapP	7.75	orfeus
13413	533219	2	1kapP	7.75	orfeus
13414	533219	4	1kapP	7.75	orfeus
13415	533219	1	1kapP	7.75	orfeus
13416	530796	2	1e3pA_	55.69897	pdbblast
13417	530796	1	1e3pA_	55.69897	pdbblast
13418	530797	6	na	2.192997	msa
13419	530797	3	1l8mA	12.52	orfeus
13420	530797	2	1l8mA	12.52	orfeus
13421	530797	4	1l8mA	12.52	orfeus
13422	530797	1	1ldvA	7.38	orfeus
13423	530797	5	1l8mA	12.52	orfeus
13424	530799	6	na	1.657995	msa
13425	530799	3	1fchA_	30	pdbblast
13426	530799	2	na	0	artificial
13427	530799	4	1fchA_	30	pdbblast
13428	530799	1	1elwA_	15.221849	pdbblast
13429	530799	5	1fchA_	30	pdbblast
13430	530575	3	1euqA_	1009.228787	pdbblast
13431	530575	2	1iq0A_	3.221849	pdbblast
13432	530575	4	1euqA_	1009.228787	pdbblast
13433	530575	1	na	3.098986	msa
13434	530575	5	1euqA_	1009.228787	pdbblast
13435	532792	6	1fxlA_	36	pdbblast
13436	532792	3	1ruxA	7.82	orfeus
13437	532792	7	na	0	artificial
13438	532792	9	na	0	artificial
13439	532792	2	1ruxA	7.82	orfeus
13440	532792	8	na	1.121988	msa
13441	532792	4	1k28D	7.97	orfeus
13442	532792	1	1ruxA	7.82	orfeus
13443	532792	5	1fxlA_	36	pdbblast
13444	532784	3	1jv2B	11.32	orfeus
13445	532784	2	1jv2B	11.32	orfeus
13446	532784	4	1m2vB	13.87	orfeus
13447	532784	1	na	0	artificial
13448	532784	5	na	0	artificial
13449	532824	3	1jo9A_	167.9691	pdbblast
13450	532824	2	1jo9A_	167.9691	pdbblast
13451	532824	4	1jo9A_	167.9691	pdbblast
13452	532824	1	na	0	artificial
13453	532832	3	1egaA_	125.9794	pdbblast
13454	532832	2	na	2.660996	msa
13455	532832	1	na	1.105991	msa
13456	532835	3	1fbvA_	5.221849	pdbblast
13457	532835	2	1fbvA_	5.221849	pdbblast
13458	532835	4	1fbvA_	5.221849	pdbblast
13459	532835	1	na	0	artificial
13460	534478	6	2tmaA_	8.30103	pdbblast
13461	534478	3	2tmaA_	8.30103	pdbblast
13462	534478	7	1jchA_	4	pdbblast
13463	534478	2	na	0	artificial
13464	534478	8	na	27.829997	msa
13465	534478	4	2tmaA_	8.30103	pdbblast
13466	534478	1	1i84S_	24	pdbblast
13467	534478	5	2tmaA_	8.30103	pdbblast
13468	534495	3	1ngvB_	756.264245	pdbblast
13469	534495	2	1ngvB_	756.264245	pdbblast
13470	534495	1	1ngvB_	756.264245	pdbblast
13471	533570	2	1ndaA_	118.512579	pdbblast
13472	533570	1	1ndaA_	118.512579	pdbblast
13473	532890	3	1e32A_	104.165202	pdbblast
13474	532890	2	1e32A_	104.165202	pdbblast
13475	532890	4	na	1.333991	msa
13476	532890	1	1e32A_	104.165202	pdbblast
13477	532890	5	na	0	artificial
13478	532899	3	na	0	artificial
13479	532899	2	1jl5A	7.18	orfeus
13480	532899	4	na	8.218997	msa
13481	532899	1	1l8mA	12.5	orfeus
13482	532899	5	na	4.10597	msa
13483	532903	1	1bxkB_	69.39794	pdbblast
13484	533090	3	1l3kA_	57	pdbblast
13485	533090	2	1l3kA_	57	pdbblast
13486	533090	4	1qm9A_	16.30103	pdbblast
13487	533090	1	1cvjA_	54.69897	pdbblast
13488	534460	3	1g4mA_	28	pdbblast
13489	534460	2	na	3.076954	msa
13490	534460	4	na	0	artificial
13491	534460	1	na	0	artificial
13492	529586	3	1fchA_	16.045757	pdbblast
13493	529586	2	1fchA_	16.045757	pdbblast
13494	529586	4	na	0	artificial
13495	529586	1	1fchA_	16.045757	pdbblast
13496	529589	6	1jpwA_	29.154902	pdbblast
13497	529589	3	1gw5B_	266	pdbblast
13498	529589	7	na	0	artificial
13499	529589	2	1gw5B_	266	pdbblast
13500	529589	8	na	1.01295	msa
13501	529589	4	1gw5B_	266	pdbblast
13502	529589	1	1gw5B_	266	pdbblast
13503	529589	5	1gw5B_	266	pdbblast
13504	529598	3	1giiA_	195.512579	pdbblast
13505	529598	2	1giiA_	195.512579	pdbblast
13506	529598	4	1dtlA_	4.09691	pdbblast
13507	529598	1	1giiA_	195.512579	pdbblast
13508	532919	3	1jeqA_	158	pdbblast
13509	532919	2	1jeqA_	158	pdbblast
13510	532919	1	1jeqA_	158	pdbblast
13511	533099	3	na	0	artificial
13512	533099	2	PF03031	9.886057	pfam
13513	533099	4	1jnxX_	12.522879	pdbblast
13514	533099	1	na	0	artificial
13515	533099	5	na	1.045991	msa
13516	533101	2	1ja5A_	8.09691	pdbblast
13517	533101	1	1ja5A_	8.09691	pdbblast
13518	533110	6	1qgkA_	55	pdbblast
13519	533110	3	na	0	artificial
13520	533110	2	na	1.152985	msa
13521	533110	4	1b3uA_	82.39794	pdbblast
13522	533110	1	na	0	artificial
13523	533110	5	1qgkA_	55	pdbblast
13524	532980	6	1eulA_	1000	pdbblast
13525	532980	3	na	0	artificial
13526	532980	7	1eulA_	1000	pdbblast
13527	532980	9	na	4.131994	msa
13528	532980	2	na	3.053965	msa
13529	532980	8	1eulA_	1000	pdbblast
13530	532980	4	na	5.140997	msa
13531	532980	1	na	0	artificial
13532	532980	5	1eulA_	1000	pdbblast
13533	532981	3	na	0	artificial
13534	532981	2	1qoyA	7.29	orfeus
13535	532981	1	na	0	artificial
13536	533759	3	1b3uA	8.75	orfeus
13537	533759	2	na	1.320983	msa
13538	533759	4	1b3uA	8.75	orfeus
13539	533759	1	1ei3A	12.27	orfeus
13540	533763	3	1jsyA_	70	pdbblast
13541	533763	2	1jsyA_	70	pdbblast
13542	533763	4	1k28D	7.47	orfeus
13543	533763	1	na	2.056996	msa
13544	533763	5	1k28D	7.47	orfeus
13545	529243	3	1e3mA_	1265.228787	pdbblast
13546	529243	2	1e3mA_	1265.228787	pdbblast
13547	529243	4	1e3mA_	1265.228787	pdbblast
13548	529243	1	1e3mA_	1265.228787	pdbblast
13549	530257	1	1exbA_	26.221849	pdbblast
13550	530253	1	1e1cB	8.85	orfeus
13551	530250	3	1hciA	7.94	orfeus
13552	530250	2	na	1.094989	msa
13553	530250	4	na	1.105989	msa
13554	530250	1	na	0	artificial
13555	530237	6	na	0	artificial
13556	530237	3	1aroP_	1703.0103	pdbblast
13557	530237	2	1aroP_	1703.0103	pdbblast
13558	530237	4	1aroP_	1703.0103	pdbblast
13559	530237	1	na	0	artificial
13560	530237	5	1aroP_	1703.0103	pdbblast
13561	530233	6	na	0	artificial
13562	530233	3	1lg3A_	166.156545	pdbblast
13563	530233	2	1i3qA	11.24	orfeus
13564	530233	4	1fotA_	396.0103	pdbblast
13565	530233	1	na	0	artificial
13566	530233	5	1fotA_	396.0103	pdbblast
13567	530224	6	na	3.17299	msa
13568	530224	3	na	0	artificial
13569	530224	7	na	0	artificial
13570	530224	2	na	1.020991	msa
13571	530224	4	1eqfA_	12.154902	pdbblast
13572	530224	1	na	0	artificial
13573	530224	5	1eqfA_	12.154902	pdbblast
13574	530223	6	1i3qA	14.72	orfeus
13575	530223	3	1l8mA	8.62	orfeus
13576	530223	7	na	0	artificial
13577	530223	2	1l8mA	8.62	orfeus
13578	530223	4	1l8mA	8.62	orfeus
13579	530223	1	PF02996	28.017729	pfam
13580	530223	5	1l8mA	8.62	orfeus
13581	530206	3	1erjA_	225.9794	pdbblast
13582	530206	2	1gxrA_	27.39794	pdbblast
13583	530206	4	1jjuB	14.28	orfeus
13584	530206	1	na	0	artificial
13585	530203	1	1b3uA	9.89	orfeus
13586	530200	3	1e3mA_	1316.9897	pdbblast
13587	530200	2	1e3mA_	1316.9897	pdbblast
13588	530200	4	1e3mA_	1316.9897	pdbblast
13589	530200	1	1e3mA_	1316.9897	pdbblast
13590	530200	5	1e3mA_	1316.9897	pdbblast
13591	530271	1	1kkqC	1.93	pcons
13592	530285	6	1l8mA	10.18	orfeus
13593	530285	3	na	0	artificial
13594	530285	7	1l8mA	10.18	orfeus
13595	530285	9	na	0	artificial
13596	530285	2	1i84S_	26.30103	pdbblast
13597	530285	8	1l8mA	10.18	orfeus
13598	530285	4	1i3qA	13.21	orfeus
13599	530285	1	na	0	artificial
13600	530285	5	1l8mA	10.18	orfeus
13601	530288	6	1a6dA_	266.9794	pdbblast
13602	530288	3	1hyiA_	93.014858	pdbblast
13603	530288	7	na	0	artificial
13604	530288	9	1bo1A_	180.325697	pdbblast
13605	530288	2	na	0	artificial
13606	530288	8	na	1.023926	msa
13607	530288	4	na	0	artificial
13608	530288	1	na	3.036995	msa
13609	530288	10	1bo1A	9.06	orfeus
13610	530288	5	1a6dA_	266.9794	pdbblast
13611	530291	3	1jsyA_	64.522879	pdbblast
13612	530291	2	1jsyA_	64.522879	pdbblast
13613	530291	4	na	20.136997	msa
13614	530291	1	na	2.065995	msa
13615	530292	6	na	5.049993	msa
13616	530292	3	1fjcA_	10.221849	pdbblast
13617	530292	2	1cvjA_	312.927757	pdbblast
13618	530292	4	1h6kX_	38.228787	pdbblast
13619	530292	1	na	2.439995	msa
13620	530292	5	1l3kA_	86.056057	pdbblast
13621	530298	3	na	0	artificial
13622	530298	2	1larA_	85.69897	pdbblast
13623	530298	1	na	1.024986	msa
13624	530300	3	1amoA_	618.54902	pdbblast
13625	530300	2	1b0pA_	231.9897	pdbblast
13626	530300	4	1amoA_	618.54902	pdbblast
13627	530300	1	1b0pA_	231.9897	pdbblast
13628	530309	6	1dg3A_	7	pdbblast
13629	530309	3	PF00569	21.853872	pfam
13630	530309	2	na	0	artificial
13631	530309	4	1h8aC_	2.30103	pdbblast
13632	530309	1	na	5.026974	msa
13633	530309	5	1dg3A_	7	pdbblast
13634	530310	3	1gm5A_	25.66807	pdbblast
13635	530310	2	1gm5A_	25.66807	pdbblast
13636	530310	4	na	0	artificial
13637	530310	1	na	0	artificial
13638	530310	5	1hv8A_	11	pdbblast
13639	530311	3	1jkyA	8.07	orfeus
13640	530311	2	1jkyA	8.07	orfeus
13641	530311	1	na	0	artificial
13642	530319	3	1qapA_	398.69897	pdbblast
13643	530319	2	1qapA_	398.69897	pdbblast
13644	530319	1	1qapA_	398.69897	pdbblast
13645	530323	3	na	0	artificial
13646	530323	2	1gw5S_	101.274545	pdbblast
13647	530323	4	1gw5M_	77.522879	pdbblast
13648	530323	1	1gw5S_	101.274545	pdbblast
13649	530327	1	1cl2A_	781.30103	pdbblast
13650	534584	2	na	2.484997	msa
13651	534584	1	1griA_	161.503332	pdbblast
13652	529733	3	1d2kA_	616.228787	pdbblast
13653	529733	2	1d2kA_	616.228787	pdbblast
13654	529733	1	na	0	artificial
13655	529737	3	1e32A_	188.927757	pdbblast
13656	529737	2	1e32A_	188.927757	pdbblast
13657	529737	1	na	0	artificial
13658	529650	3	1c1gA_	8.69897	pdbblast
13659	529650	2	1i84S_	17.154902	pdbblast
13660	529650	4	na	4.212997	msa
13661	529650	1	na	0	artificial
13662	529385	2	1lu6A_	74.218487	pdbblast
13663	529385	1	na	147.506997	msa
13664	532996	6	na	0	artificial
13665	532996	3	1kqqA_	91.0103	pdbblast
13666	532996	7	1dg3A_	4.09691	pdbblast
13667	532996	9	1fp0A_	2.30103	pdbblast
13668	532996	2	1kqqA_	91.0103	pdbblast
13669	532996	8	1i84S_	23.30103	pdbblast
13670	532996	4	na	0	artificial
13671	532996	1	na	0	artificial
13672	532996	10	na	0	artificial
13673	532996	5	na	9.11995	msa
13674	533038	6	1howA_	1377.69897	pdbblast
13675	533038	3	na	0	artificial
13676	533038	2	1ckiA_	89.134302	pdbblast
13677	533038	4	1howA_	1377.69897	pdbblast
13678	533038	1	na	0	artificial
13679	533038	5	1howA_	1377.69897	pdbblast
13680	532687	6	1l8mA	14	orfeus
13681	532687	3	1l8mA	14	orfeus
13682	532687	2	1ldvA	9.3	orfeus
13683	532687	4	1l8mA	14	orfeus
13684	532687	1	na	0	artificial
13685	532687	5	1l8mA	14	orfeus
13686	532685	3	na	0	artificial
13687	532685	2	1bh8B_	100	pdbblast
13688	532685	1	na	0	artificial
13689	532671	2	1g6q1_	26.221849	pdbblast
13690	532671	1	na	0	artificial
13691	533298	6	na	0	artificial
13692	533298	3	1l8mA	7.32	orfeus
13693	533298	2	1l8mA	7.32	orfeus
13694	533298	4	1l8mA	7.32	orfeus
13695	533298	1	na	0	artificial
